Hãng điện thoại	Model	Model App	Mã Sửa Chữa	Sửa Chữa	Sửa Chữa App	Mã LK	Linh Kiện	Loại Bảo Hành	Tiền linh kiện	Tiền Công Sửa	Mức Sửa
Lenovo	Lenovo K910L (VN)	Lenovo K910L	LNV-2.720	Parts Replacement - Thay Tai nghe (đen)		SSB9A46286	Chuông (có hộp chuông và ănten) Lenovo K910L	YES	230000	200000	M2
Lenovo	Lenovo K910L (VN)	Lenovo K910L	LNV-2.721	Parts Replacement - Thay Tai nghe (trắng)		SO29A11977	Tai nghe  Lenovo S820_8G	YES	120000	0	Free
Lenovo	Lenovo P700i (VN)	Lenovo P700i	LNV-2.10	Parts Replacement - Thay Bo mạch chính		SP69A15470	Bo mạch chính Lenovo P700i	YES	1410000	200000	M2
Lenovo	Lenovo P700i (VN)	Lenovo P700i	LNV-2.200	Parts Replacement - Thay Màn hình có cảm ứng		5D19A39234	Màn hình Lenovo P700i	YES	920000	250000	M2.5
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.10	Parts Replacement - Thay Bo mạch chính		5P69A15684	Bo mạch chính Lenovo P770	YES	2090000	200000	M2
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.11	Parts Replacement - Thay Bo Phụ		5P69A15269	Bo phụ Lenovo P770	YES	140000	200000	M2
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.231	Parts Replacement - Thay Cảm ứng (đen)	Thay Cảm ứng	5D19A39396	Cảm ứng Lenovo P770	YES	740000	300000	M3
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.231	Parts Replacement - Thay Cảm ứng (đen)	Thay Cảm ứng	5D79A463TG	Keo dán cảm ứng Lenovo P770	YES	40000	250000	M2.5
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.233	Parts Replacement - Thay Cảm ứng (xanh)	Thay Cảm ứng	5D19A39388	Cảm ứng (xanh đen) Lenovo P770	YES	680000	300000	M3
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.233	Parts Replacement - Thay Cảm ứng (xanh)	Thay Cảm ứng	5D79A463TG	Keo dán cảm ứng Lenovo P770	YES	40000	250000	M2.5
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.630	Parts Replacement - Thay Camera sau	Thay Camera chính	SC29A12364	Camera chính Lenovo P770	YES	430000	200000	M2
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.30	Parts Replacement - Thay Cáp tín hiệu nút nguồn	Thay Cáp tín hiệu nút nguồn	5P69A15293	Cáp cảm biến Lenovo P770	YES	130000	200000	M2
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.31	Parts Replacement - Thay Cáp tín hiệu nút Volume	Thay Cáp tín hiệu nút Volume	5P69A15294	Cáp tín hiệu phím âm thanh Lenovo P770	YES	30000	200000	M2
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.610	Parts Replacement - Thay Chuông	Thay Chuông	5SB9A36508	Chuông Lenovo P770	YES	40000	200000	M2
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.600	Parts Replacement - Thay Loa	Thay Loa	SSB9A36561	Loa Lenovo P770	YES	60000	200000	M2
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.220	Parts Replacement - Thay Màn hình		5D19A39294	Màn hình Lenovo P770	YES	890000	300000	M3
Lenovo	Lenovo P770 (VN)	Lenovo P770	LNV-2.220	Parts Replacement - Thay Màn hình		5D79A463TG	Keo dán cảm ứng Lenovo P770	YES	40000	250000	M2.5
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.10	Parts Replacement - Thay Bo mạch chính		5B29A462LE	Bo mạch chính Lenovo P780	YES	1850000	200000	M2
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.11	Parts Replacement - Thay Bo Phụ		SP69A15601	Bo phụ Lenovo P780_8G	YES	120000	200000	M2
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.12	Parts Replacement - Thay Bo SIM	Thay Bo mạch ổ SIM	SP69A15602	Bo SIM Lenovo P780_8G	YES	70000	200000	M2
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.30	Parts Replacement - Thay Cáp tín hiệu nút nguồn	Thay Cáp tín hiệu nút nguồn	SP69A15599	Cáp cảm biến Lenovo P780_8G	YES	60000	200000	M2
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.31	Parts Replacement - Thay Cáp tín hiệu nút Volume	Thay Cáp tín hiệu nút Volume	SP69A15598	Cáp tín hiệu phím volume Lenovo P780_8G	YES	40000	200000	M2
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.710	Parts Replacement - Thay Cáp USB (đen)	Thay Cáp USB	SO29A11933	Cáp kết nối dữ liệu USB (đen)  Lenovo K900	YES	80000	0	Free
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.610	Parts Replacement - Thay Chuông	Thay Chuông	SSB9A36560	Chuông Lenovo P780_8G	YES	60000	200000	M2
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.600	Parts Replacement - Thay Loa	Thay Loa	SSB9A36561	Loa Lenovo P770	YES	60000	200000	M2
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.200	Parts Replacement - Thay Màn hình có cảm ứng		5D79A463TI	Keo dán cảm ứng Lenovo P780_8G	YES	50000	250000	M2.5
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.200	Parts Replacement - Thay Màn hình có cảm ứng		SD19A39381	Màn hình có cảm ứng Lenovo P780_8G	YES	2070000	300000	M3
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.510	Parts Replacement - Thay Nút volume ngoài		SB69A4626N	Phím âm thanh ngoài Lenovo P780_8G	YES	20000	200000	M2
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.73	Parts Replacement - Thay Pin	Thay Pin	SB19A19868	Pin sạc 4000mAh BL211, Lenovo P780_8G	YES	430000	150000	M1.5
Lenovo	Lenovo P780_4G (VN)	Lenovo P780	LNV-2.700	Parts Replacement - Thay Sạc (đen) kg cáp USB	Thay Sạc (không bao gồm cáp USB)	36200528	Sạc không cáp 2A Lenovo K900	YES	160000	0	Free
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.40	Parts Replacement - Thay Ăng ten chính		SCA9A26207	Cáp tín hiệu ăng ten Lenovo P780_8G	YES	50000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.43	Parts Replacement - Thay Ăng ten GPS		SA39A29335	Ăng ten GPS Lenovo P780_8G	YES	40000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.10	Parts Replacement - Thay Bo mạch chính		5B29A4647N	Bo mạch chính Lenovo P780_8G	YES	2150000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.11	Parts Replacement - Thay Bo Phụ		SP69A15601	Bo phụ Lenovo P780_8G	YES	120000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.12	Parts Replacement - Thay Bo SIM	Thay Bo mạch ổ SIM	SP69A15602	Bo SIM Lenovo P780_8G	YES	70000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.630	Parts Replacement - Thay Camera sau	Thay Camera chính	SC29A12371	Camera chính  Lenovo P780_8G	YES	680000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.30	Parts Replacement - Thay Cáp tín hiệu nút nguồn	Thay Cáp tín hiệu nút nguồn	SP69A15599	Cáp cảm biến Lenovo P780_8G	YES	60000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.31	Parts Replacement - Thay Cáp tín hiệu nút Volume	Thay Cáp tín hiệu nút Volume	SP69A15598	Cáp tín hiệu phím volume Lenovo P780_8G	YES	40000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.710	Parts Replacement - Thay Cáp USB (đen)	Thay Cáp USB	SO29A11933	Cáp kết nối dữ liệu USB (đen)  Lenovo K900	YES	80000	0	Free
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.610	Parts Replacement - Thay Chuông	Thay Chuông	SSB9A36560	Chuông Lenovo P780_8G	YES	60000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.634	Parts Replacement - Thay Kính Camera	Thay Kính Camera	SMO9A09650	Kính camera Lenovo P780_8G	YES	20000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.600	Parts Replacement - Thay Loa	Thay Loa	SSB9A36561	Loa Lenovo P770	YES	60000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.200	Parts Replacement - Thay Màn hình có cảm ứng		5D79A463TI	Keo dán cảm ứng Lenovo P780_8G	YES	50000	250000	M2.5
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.200	Parts Replacement - Thay Màn hình có cảm ứng		SD19A39381	Màn hình có cảm ứng Lenovo P780_8G	YES	2070000	300000	M3
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.200	Parts Replacement - Thay Màn hình có cảm ứng		SMO9A09687	Miếng dán đệm màn hình Lenovo P780_8G	YES	0	0	Free
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.500	Parts Replacement - Thay Nút nguồn ngoài		SB69A4626M	Phím nguồn ngoài Lenovo P780_8G	YES	20000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.510	Parts Replacement - Thay Nút volume ngoài		SB69A4626N	Phím âm thanh ngoài Lenovo P780_8G	YES	20000	200000	M2
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.73	Parts Replacement - Thay Pin	Thay Pin	SB19A19868	Pin sạc 4000mAh BL211, Lenovo P780_8G	YES	430000	150000	M1.5
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.700	Parts Replacement - Thay Sạc (đen) kg cáp USB	Thay Sạc (không bao gồm cáp USB)	36200528	Sạc không cáp 2A Lenovo K900	YES	160000	0	Free
Lenovo	Lenovo P780_8G (VN)	Lenovo P780	LNV-2.811	Parts Replacement - Thay Vỏ mặt sau (đen)	Thay Vỏ mặt sau	SS59A462CU	Vỏ mặt sau Lenovo P780_8G	YES	150000	200000	M2
Lenovo	Lenovo S560 (VN)	Lenovo S560	LNV-2.231	Parts Replacement - Thay Cảm ứng (đen)	Thay Cảm ứng	5D19A39236	Cảm ứng (đen) Lenovo S560	YES	630000	250000	M2.5
Lenovo	Lenovo S580 (VN)	Lenovo S580	LNV-2.10	Parts Replacement - Thay Bo mạch chính		5B29A6N2YN	Bo mạch chính Lenovo S580	YES	0	250000	M2.5
Lenovo	Lenovo S580 (VN)	Lenovo S580	LNV-2.11	Parts Replacement - Thay Bo Phụ		5P69A6N2YF	Bo phụ Lenovo S580	YES	0	250000	M2.5
Lenovo	Lenovo S580 (VN)	Lenovo S580	LNV-2.630	Parts Replacement - Thay Camera sau	Thay Camera chính	5C29A6MYE2	Camera chính Lenovo S580	YES	0	250000	M2.5
Lenovo	Lenovo S580 (VN)	Lenovo S580	LNV-2.600	Parts Replacement - Thay Loa	Thay Loa	5SB9A6MX5J	Loa Lenovo S580	YES	0	250000	M2.5
Lenovo	Lenovo S580 (VN)	Lenovo S580	LNV-2.201	Parts Replacement - Thay Màn hình có cảm ứng (đen)		5D69A6N3EU	Màn hình có cảm ứng (đen) Lenovo S580	YES	0	200000	M2
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.40	Parts Replacement - Thay Ăng ten chính		SC19A462SO	Cáp tín hiệu ăn ten Lenovo S650	YES	40000	200000	M2
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.10	Parts Replacement - Thay Bo mạch chính		5B29A4666J	Bo mạch chính Lenovo S650	YES	1440000	200000	M2
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.11	Parts Replacement - Thay Bo Phụ		SP69A4629X	Bo phụ Lenovo S650	YES	110000	200000	M2
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.630	Parts Replacement - Thay Camera sau	Thay Camera chính	5C29A12359	Camera chính Lenovo S650	YES	610000	200000	M2
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.30	Parts Replacement - Thay Cáp tín hiệu nút nguồn	Thay Cáp tín hiệu nút nguồn	SF79A462GN	Cáp tín hiệu cảm biến (có phím nguồn) Lenovo S650	YES	70000	0	Free
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.710	Parts Replacement - Thay Cáp USB (đen)	Thay Cáp USB	SO29A11929	Cáp kết nối dữ liệu USB (đen) Lenovo A850	YES	50000	0	Free
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.610	Parts Replacement - Thay Chuông	Thay Chuông	SSB9A36563	Chuông Lenovo S650	YES	80000	200000	M2
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.600	Parts Replacement - Thay Loa	Thay Loa	5SB9A36520	Loa Lenovo A516	YES	20000	200000	M2
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.201	Parts Replacement - Thay Màn hình có cảm ứng (đen)		SD69A462FT	Màn hình có cảm ứng Lenovo S650 (đen)	YES	1310000	200000	M2
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.201	Parts Replacement - Thay Màn hình có cảm ứng (đen)		SS59A462NP	Khung vỏ mặt trước có keo dán cảm ứng (bạc) Lenovo S650	YES	290000	250000	M2.5
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.202	Parts Replacement - Thay Màn hình có cảm ứng (trắng)		5D69A46629	Màn hình có cảm ứng (trắng) Lenovo S650	YES	1290000	200000	M2
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.202	Parts Replacement - Thay Màn hình có cảm ứng (trắng)		5S59A4662B	Khung vỏ mặt trước có keo dán cảm ứng (trắng) Lenovo S650	YES	330000	250000	M2.5
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.73	Parts Replacement - Thay Pin	Thay Pin	SB19A19867	Pin sạc BL210, Lenovo S820_8G	YES	420000	0	Free
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.62	Parts Replacement - Thay Rung	Thay rung	SM79A45889	Mô tơ rung Lenovo S650	YES	40000	200000	M2
Lenovo	Lenovo S650 (VN)	Lenovo S650	LNV-2.700	Parts Replacement - Thay Sạc (đen) kg cáp USB	Thay Sạc (không bao gồm cáp USB)	SO29A43500	Sạc không cáp Lenovo A850	YES	110000	0	Free
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.10	Parts Replacement - Thay Bo mạch chính		5B29A6MVXT	Bo mạch chính Lenovo S660	YES	2030000	300000	M3
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.11	Parts Replacement - Thay Bo Phụ		5P69A6MVY8	Bo phụ Lenovo S660	YES	610000	200000	M2
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.630	Parts Replacement - Thay Camera sau	Thay Camera chính	5C29A465CU	Camera chính Lenovo S660	YES	620000	200000	M2
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.632	Parts Replacement - Thay Camera trước (trên)	Thay Camera trước	5C29A6MVY1	Camera phụ Lenovo S660	YES	70000	200000	M2
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.30	Parts Replacement - Thay Cáp tín hiệu nút nguồn	Thay Cáp tín hiệu nút nguồn	5F79A6MVYA	Cáp tín hiệu phím Lenovo S660	YES	60000	200000	M2
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.710	Parts Replacement - Thay Cáp USB (đen)	Thay Cáp USB	5C19A6MW8H	Cáp kết nối dữ liệu USB Lenovo S660	YES	60000	200000	M2
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.600	Parts Replacement - Thay Loa	Thay Loa	5R79A6MVXY	Loa Lenovo A526	YES	30000	200000	M2
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.200	Parts Replacement - Thay Màn hình có cảm ứng		5D69A6N4GB	Màn hình có cảm ứng Lenovo S660	YES	0	250000	M2.5
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.73	Parts Replacement - Thay Pin	Thay Pin	5B19A465W8	Pin sạc 3000mAh BL222, Lenovo S660	YES	460000	0	Free
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.700	Parts Replacement - Thay Sạc (đen) kg cáp USB	Thay Sạc (không bao gồm cáp USB)	5A19A46456	Sạc không cáp Lenovo K910L	YES	130000	0	Free
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.720	Parts Replacement - Thay Tai nghe (đen)		SO29A45643	Tai nghe (đen) Lenovo A516	YES	90000	0	Free
Lenovo	Lenovo S660 (VN)	Lenovo S660	LNV-2.810	Parts Replacement - Thay Vỏ mặt sau	Thay Vỏ mặt sau	5S59A6MVY9	Vỏ mặt sau Lenovo S660	YES	590000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.10	Parts Replacement - Thay Bo mạch chính		5B29A462LD	Bo mạch chính Lenovo S820	YES	1790000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.11	Parts Replacement - Thay Bo Phụ		SP69A15532	Bo phụ Lenovo S820_8G	YES	140000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.630	Parts Replacement - Thay Camera sau	Thay Camera chính	SC29A12381	Camera chính Lenovo S820_8G	YES	870000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.632	Parts Replacement - Thay Camera trước (trên)	Thay Camera trước	5C29A12355	Camera phụ Lenovo S820_8G	YES	180000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.30	Parts Replacement - Thay Cáp tín hiệu nút nguồn	Thay Cáp tín hiệu nút nguồn	SP69A15637	Cáp tín hiệu phím nguồn Lenovo S820_8G	YES	90000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.31	Parts Replacement - Thay Cáp tín hiệu nút Volume	Thay Cáp tín hiệu nút Volume	SP69A15638	Cáp tín hiệu phím âm thanh Lenovo S820_8G	YES	30000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.610	Parts Replacement - Thay Chuông	Thay Chuông	5SB9A36519	Chuông Lenovo A850	YES	50000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.634	Parts Replacement - Thay Kính Camera	Thay Kính Camera	SMO9A09517	Kính camera Lenovo S820_8G	YES	20000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.200	Parts Replacement - Thay Màn hình có cảm ứng		SD19A39401	Màn hình có cảm ứng (đen) Lenovo S820_8G	YES	2170000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.201	Parts Replacement - Thay Màn hình có cảm ứng (đen)		5S59A463PK	Khung vỏ mặt trước có keo dán cảm ứng (xám) Lenovo S820_8G	YES	310000	250000	M2.5
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.201	Parts Replacement - Thay Màn hình có cảm ứng (đen)		SD19A39401	Màn hình có cảm ứng (đen) Lenovo S820_8G	YES	2170000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.210	Parts Replacement - Thay Màn hình có cảm ứng (đỏ)		SD19A39401	Màn hình có cảm ứng (đen) Lenovo S820_8G	YES	2170000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.210	Parts Replacement - Thay Màn hình có cảm ứng (đỏ)		SMO9A45601	Khung vỏ mặt trước có keo dán cảm ứng (đỏ) Lenovo S820_8G	YES	310000	250000	M2.5
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.202	Parts Replacement - Thay Màn hình có cảm ứng (trắng)		SD19A39401	Màn hình có cảm ứng (đen) Lenovo S820_8G	YES	2170000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.202	Parts Replacement - Thay Màn hình có cảm ứng (trắng)		SMO9A09856	Khung vỏ mặt trước có keo dán cảm ứng (trắng) Lenovo S820_8G	YES	300000	200000	M2
Lenovo	Lenovo S820 (VN)	Lenovo S820	LNV-2.73	Parts Replacement - Thay Pin	Thay Pin	SB19A19867	Pin sạc BL210, Lenovo S820_8G	YES	420000	0	Free
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.10	Parts Replacement - Thay Bo mạch chính		5B29A4647L	Bo mạch chính Lenovo S820_8G	YES	1740000	200000	M2
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.11	Parts Replacement - Thay Bo Phụ		SP69A15532	Bo phụ Lenovo S820_8G	YES	140000	200000	M2
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.630	Parts Replacement - Thay Camera sau	Thay Camera chính	SC29A12381	Camera chính Lenovo S820_8G	YES	870000	200000	M2
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.632	Parts Replacement - Thay Camera trước (trên)	Thay Camera trước	5C29A12355	Camera phụ Lenovo S820_8G	YES	180000	200000	M2
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.30	Parts Replacement - Thay Cáp tín hiệu nút nguồn	Thay Cáp tín hiệu nút nguồn	SP69A15637	Cáp tín hiệu phím nguồn Lenovo S820_8G	YES	90000	200000	M2
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.31	Parts Replacement - Thay Cáp tín hiệu nút Volume	Thay Cáp tín hiệu nút Volume	SP69A15638	Cáp tín hiệu phím âm thanh Lenovo S820_8G	YES	30000	200000	M2
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.710	Parts Replacement - Thay Cáp USB (đen)	Thay Cáp USB	5O29A11836	Cáp kết nối dữ liệu USB (đen) Lenovo	YES	40000	0	Free
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.610	Parts Replacement - Thay Chuông	Thay Chuông	5SB9A36519	Chuông Lenovo A850	YES	50000	200000	M2
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.634	Parts Replacement - Thay Kính Camera	Thay Kính Camera	SMO9A09517	Kính camera Lenovo S820_8G	YES	20000	200000	M2
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.600	Parts Replacement - Thay Loa	Thay Loa	30500376	Loa Lenovo S820_8G	YES	20000	200000	M2
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.200	Parts Replacement - Thay Màn hình có cảm ứng		SD19A39401	Màn hình có cảm ứng (đen) Lenovo S820_8G	YES	2170000	200000	M2
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.210	Parts Replacement - Thay Màn hình có cảm ứng (đỏ)		SD19A39401	Màn hình có cảm ứng (đen) Lenovo S820_8G	YES	2170000	200000	M2
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.210	Parts Replacement - Thay Màn hình có cảm ứng (đỏ)		SMO9A45601	Khung vỏ mặt trước có keo dán cảm ứng (đỏ) Lenovo S820_8G	YES	310000	250000	M2.5
Lenovo	Lenovo S820_8G (VN)	Lenovo S820	LNV-2.73	Parts Replacement - Thay Pin	Thay Pin	SB19A19867	Pin sạc BL210, Lenovo S820_8G	YES	420000	0	Free
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.10	Parts Replacement - Thay Bo mạch chính		5B29A6MYK4	Bo mạch chính Lenovo S850	YES	1810000	200000	M2
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.630	Parts Replacement - Thay Camera sau	Thay Camera chính	5C29A466XD	Camera chính Lenovo S850	YES	930000	200000	M2
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.632	Parts Replacement - Thay Camera trước (trên)	Thay Camera trước	SC29A4631I	Camera trước Lenovo S850	YES	420000	200000	M2
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.30	Parts Replacement - Thay Cáp tín hiệu nút nguồn	Thay Cáp tín hiệu nút nguồn	5F79A466TR	Cáp tín hiệu phím Lenovo S850	YES	30000	200000	M2
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.711	Parts Replacement - Thay Cáp USB (trắng)	Thay Cáp USB	5O29A11837	Cáp kết nối dữ liệu USB (trắng) Lenovo	YES	40000	0	Free
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.610	Parts Replacement - Thay Chuông	Thay Chuông	5SB9A6MVTX	Chuông Lenovo S850	YES	90000	200000	M2
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.600	Parts Replacement - Thay Loa	Thay Loa	SSB9A45893	Loa Lenovo K910L	YES	70000	200000	M2
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.201	Parts Replacement - Thay Màn hình có cảm ứng (đen)		5D69A6N0GC	Màn hình có cảm ứng và vỏ mặt trước (đen) Lenovo S850	YES	1910000	250000	M2.5
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.202	Parts Replacement - Thay Màn hình có cảm ứng (trắng)		5D69A6MYK6	Màn hình có cảm ứng và vỏ mặt trước (trắng) Lenovo S850	YES	1910000	250000	M2.5
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.824	Parts Replacement - Thay Nắp lưng (hồng)	Thay nắp lưng sau	5L99A4671F	Nắp lưng (hồng) Lenovo S850	YES	0	200000	M2
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.822	Parts Replacement - Thay Nắp lưng (trắng)	Thay nắp lưng sau	5L99A467DG	Nắp lưng (trắng) Lenovo S850	YES	600000	200000	M2
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.823	Parts Replacement - Thay Nắp lưng (xanh)	Thay nắp lưng sau	5L99A6MY76	Nắp lưng sau (xanh) Lenovo S850	YES	0	200000	M2
Lenovo	Lenovo S850 (VN)	Lenovo S850	LNV-2.73	Parts Replacement - Thay Pin	Thay Pin	5B19A6MVUC	Pin sạc 2150mAh BL220 Lenovo S850	YES	340000	200000	M2
Lenovo	Lenovo S860 (VN)	Lenovo S860	LNV-2.40	Parts Replacement - Thay Ăng ten chính		5C19A465UI	Cáp ăn ten Lenovo S860	YES	60000	200000	M2
Lenovo	Lenovo S860 (VN)	Lenovo S860	LNV-2.10	Parts Replacement - Thay Bo mạch chính		5B29A6MW3E	Bo mạch chính Lenovo S860	YES	2160000	200000	M2
Lenovo	Lenovo S860 (VN)	Lenovo S860	LNV-2.11	Parts Replacement - Thay Bo Phụ		5P69A6MW3F	Bo phụ Lenovo S860	YES	200000	200000	M2
Lenovo	Lenovo S860 (VN)	Lenovo S860	LNV-2.630	Parts Replacement - Thay Camera sau	Thay Camera chính	5C29A465CT	Camera chính Lenovo S860	YES	670000	200000	M2
Lenovo	Lenovo S860 (VN)	Lenovo S860	LNV-2.31	Parts Replacement - Thay Cáp tín hiệu nút Volume	Thay Cáp tín hiệu nút Volume	5F79A465FJ	Dây tín hiệu nút bên hông Lenovo S860	YES	60000	200000	M2
